ballotID,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11
259,"Fantini, Alfred B.","McGovern, Marc C.","Turkel, Alice L.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped
260,"Fantini, Alfred B.","Stead, Sr., Charles Lewis","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
261,"Fantini, Alfred B.","Gerber, Joyce C.","Tauber, Nancy","Nolan, Patricia M.","Osborne, Mervan F.","McGovern, Marc C.","Harding, Jr., Richard",skipped,skipped,skipped,skipped
262,"Fantini, Alfred B.","Osborne, Mervan F.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
263,"Nolan, Patricia M.","McGovern, Marc C.","Osborne, Mervan F.","Harding, Jr., Richard","Holland, John J.","Forster, Bill",skipped,skipped,skipped,skipped,skipped
264,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
265,"Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy",Write-In 1,Write-In 2,skipped,skipped,skipped,skipped,skipped,skipped
266,"Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped
267,"Turkel, Alice L.","Nolan, Patricia M.","Gerber, Joyce C.","McGovern, Marc C.","Holland, John J.","Forster, Bill",skipped,skipped,skipped,skipped,skipped
268,"Turkel, Alice L.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
269,"Fantini, Alfred B.","Gerber, Joyce C.","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
270,"Nolan, Patricia M.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
271,"Fantini, Alfred B.","Holland, John J.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
272,"Osborne, Mervan F.","Turkel, Alice L.","Harding, Jr., Richard","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped
273,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
274,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
275,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
276,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
277,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
278,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
279,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
280,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
281,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
282,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
283,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
284,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
285,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
286,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
287,"Harding, Jr., Richard","Nolan, Patricia M.","Turkel, Alice L.","Forster, Bill",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
288,skipped,"McGovern, Marc C.",skipped,"Nolan, Patricia M.","Stead, Sr., Charles Lewis",Write-In 5,"Tauber, Nancy",skipped,skipped,skipped,skipped
289,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
290,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",Write-In 1,Write-In 2,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped
291,"Harding, Jr., Richard","Gerber, Joyce C.","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.",Write-In 1,"Osborne, Mervan F.","Holland, John J.","Stead, Sr., Charles Lewis"
292,"Osborne, Mervan F.","Tauber, Nancy","Turkel, Alice L.","Forster, Bill","Harding, Jr., Richard","McGovern, Marc C.","Holland, John J.","Nolan, Patricia M.",skipped,"Stead, Sr., Charles Lewis","Gerber, Joyce C."
293,"Harding, Jr., Richard","McGovern, Marc C.","Turkel, Alice L.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
294,"Harding, Jr., Richard","Forster, Bill","Tauber, Nancy","Nolan, Patricia M.","Holland, John J.","Fantini, Alfred B.",skipped,"McGovern, Marc C.","Osborne, Mervan F.","Stead, Sr., Charles Lewis","Turkel, Alice L."
295,"Harding, Jr., Richard","Nolan, Patricia M.","McGovern, Marc C.","Tauber, Nancy","Turkel, Alice L.","Fantini, Alfred B.","Osborne, Mervan F.","Stead, Sr., Charles Lewis","Forster, Bill","Gerber, Joyce C.",skipped
296,"Harding, Jr., Richard","Fantini, Alfred B.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
297,"Osborne, Mervan F.","Stead, Sr., Charles Lewis","Fantini, Alfred B.","Holland, John J.","Harding, Jr., Richard","McGovern, Marc C.","Gerber, Joyce C.",skipped,"Nolan, Patricia M.","Turkel, Alice L.","Tauber, Nancy"
298,"Osborne, Mervan F.","Turkel, Alice L.","Gerber, Joyce C.",skipped,"McGovern, Marc C.",skipped,skipped,Write-In 4,skipped,skipped,skipped
299,"Harding, Jr., Richard","McGovern, Marc C.",skipped,"Stead, Sr., Charles Lewis",Write-In 1,"Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped
300,"Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.","Osborne, Mervan F.","Gerber, Joyce C.","Tauber, Nancy","Fantini, Alfred B.","Holland, John J.",Write-In 1,"Forster, Bill","Stead, Sr., Charles Lewis"
301,"Fantini, Alfred B.","Gerber, Joyce C.","Forster, Bill","Holland, John J.","Harding, Jr., Richard","McGovern, Marc C.","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Tauber, Nancy",Write-In 1,Write-In 6
302,"Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
303,"Harding, Jr., Richard","Holland, John J.",Write-In 2,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
304,"Holland, John J.","Tauber, Nancy","Forster, Bill","Gerber, Joyce C.","Fantini, Alfred B.","Harding, Jr., Richard","Nolan, Patricia M.","Stead, Sr., Charles Lewis","Osborne, Mervan F.",skipped,skipped
305,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
306,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
307,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
308,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
309,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
310,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
311,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
312,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
313,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
314,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
315,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
316,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
317,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
318,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
319,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
320,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
321,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
322,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
323,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
324,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
325,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
326,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
327,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
328,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
329,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
330,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
331,"Osborne, Mervan F.","Harding, Jr., Richard","Turkel, Alice L.","Tauber, Nancy",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
332,"Fantini, Alfred B.","Turkel, Alice L.","Holland, John J.",Write-In 1,Write-In 2,Write-In 3,skipped,skipped,skipped,skipped,skipped
333,"Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.","Osborne, Mervan F.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
334,"Fantini, Alfred B.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
335,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
336,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
337,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
338,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
339,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
340,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
341,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
342,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
343,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
344,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
345,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
346,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
347,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
348,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
349,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
350,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
351,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
352,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
353,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
354,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
355,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
356,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
357,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
358,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
359,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
360,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
361,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
362,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
363,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
364,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
365,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
366,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
367,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
368,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
369,"Nolan, Patricia M.","Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
370,"Harding, Jr., Richard","Nolan, Patricia M.","Turkel, Alice L.","Osborne, Mervan F.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped
371,"Harding, Jr., Richard","Forster, Bill","Fantini, Alfred B.","Turkel, Alice L.","Holland, John J.",skipped,skipped,skipped,skipped,skipped,skipped
372,"McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Fantini, Alfred B.","Turkel, Alice L.","Harding, Jr., Richard",skipped,skipped,skipped,skipped,skipped
373,"McGovern, Marc C.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
374,"Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Turkel, Alice L.","Gerber, Joyce C.",skipped,skipped,skipped,skipped,skipped
375,"Fantini, Alfred B.","Harding, Jr., Richard","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
376,"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
377,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
378,Write-In 1,Write-In 2,Write-In 3,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
379,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
380,"Nolan, Patricia M.","Gerber, Joyce C.","Forster, Bill",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped
381,"Stead, Sr., Charles Lewis","Harding, Jr., Richard","Fantini, Alfred B.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped
382,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
383,"Fantini, Alfred B.","Stead, Sr., Charles Lewis",skipped,"Turkel, Alice L.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
384,overvote,skipped,skipped,"Harding, Jr., Richard","Tauber, Nancy","Forster, Bill","Nolan, Patricia M.",skipped,skipped,skipped,skipped
385,"McGovern, Marc C.","Turkel, Alice L.","Harding, Jr., Richard","Osborne, Mervan F.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
386,"Tauber, Nancy","Turkel, Alice L.",overvote,"Stead, Sr., Charles Lewis","Forster, Bill","Harding, Jr., Richard","Fantini, Alfred B.","McGovern, Marc C.","Holland, John J.",skipped,"Osborne, Mervan F."
387,"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
388,"McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
389,overvote,skipped,"Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped
390,overvote,"Forster, Bill","Gerber, Joyce C.","Osborne, Mervan F.","Holland, John J.","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped
391,overvote,overvote,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
392,"Turkel, Alice L.","Tauber, Nancy","Gerber, Joyce C.","Nolan, Patricia M.","Osborne, Mervan F.",skipped,"Forster, Bill",skipped,skipped,skipped,skipped
393,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
394,overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
395,"Holland, John J.","Gerber, Joyce C.","Forster, Bill",overvote,skipped,skipped,skipped,skipped,skipped,skipped,skipped
396,"Harding, Jr., Richard","Stead, Sr., Charles Lewis","McGovern, Marc C.","Forster, Bill",skipped,skipped,skipped,skipped,skipped,skipped,skipped
397,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
398,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
399,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
400,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
401,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
402,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
403,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
404,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
405,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
406,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
407,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
408,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
409,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
410,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
411,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
412,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
413,"Harding, Jr., Richard","Stead, Sr., Charles Lewis",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
414,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
415,Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
416,"Harding, Jr., Richard","Turkel, Alice L.","Tauber, Nancy","Osborne, Mervan F.",Write-In 1,skipped,skipped,skipped,skipped,skipped,skipped
417,"Nolan, Patricia M.","McGovern, Marc C.","Harding, Jr., Richard","Fantini, Alfred B.","Tauber, Nancy","Turkel, Alice L.","Stead, Sr., Charles Lewis","Osborne, Mervan F.","Gerber, Joyce C.","Forster, Bill",Write-In 1
418,"Harding, Jr., Richard","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped
